utc,sun_az,sun_el,earth_az,earth_el
2000-02-18T06:00:00,235.5539,87.5820,266.1830,68.6160
2000-02-18T07:00:00,241.2897,87.1499,265.9758,68.6668
2000-02-18T08:00:00,245.4855,86.6968,265.7680,68.7171
2000-02-18T09:00:00,248.6568,86.2304,265.5597,68.7670
2000-02-18T10:00:00,251.1241,85.7549,265.3508,68.8165
2000-02-18T11:00:00,253.0918,85.2732,265.1415,68.8656
2000-02-18T12:00:00,254.6942,84.7870,264.9316,68.9142
2000-02-18T13:00:00,256.0225,84.2974,264.7214,68.9623
2000-02-18T14:00:00,257.1404,83.8052,264.5108,69.0100
2000-02-18T15:00:00,258.0936,83.3110,264.2998,69.0573
2000-02-18T16:00:00,258.9155,82.8152,264.0885,69.1040
2000-02-18T17:00:00,259.6314,82.3181,263.8769,69.1503
2000-02-18T18:00:00,260.2602,81.8200,263.6650,69.1961
2000-02-18T19:00:00,260.8169,81.3210,263.4529,69.2414
2000-02-18T20:00:00,261.3132,80.8213,263.2407,69.2863
2000-02-18T21:00:00,261.7582,80.3210,263.0283,69.3306
2000-02-18T22:00:00,262.1596,79.8202,262.8158,69.3744
2000-02-18T23:00:00,262.5234,79.3189,262.6032,69.4178
2000-02-19T00:00:00,262.8546,78.8172,262.3906,69.4606
2000-02-19T01:00:00,263.1575,78.3152,262.1780,69.5029
2000-02-19T02:00:00,263.4355,77.8128,261.9654,69.5447
2000-02-19T03:00:00,263.6916,77.3103,261.7529,69.5859
2000-02-19T04:00:00,263.9282,76.8074,261.5405,69.6267
2000-02-19T05:00:00,264.1475,76.3044,261.3283,69.6669
2000-02-19T06:00:00,264.3513,75.8012,261.1163,69.7065
2000-02-19T07:00:00,264.5412,75.2979,260.9045,69.7457
2000-02-19T08:00:00,264.7186,74.7943,260.6930,69.7843
2000-02-19T09:00:00,264.8847,74.2907,260.4818,69.8223
2000-02-19T10:00:00,265.0406,73.7869,260.2710,69.8598
2000-02-19T11:00:00,265.1871,73.2830,260.0605,69.8968
2000-02-19T12:00:00,265.3250,72.7790,259.8505,69.9332
2000-02-19T13:00:00,265.4552,72.2750,259.6410,69.9691
2000-02-19T14:00:00,265.5782,71.7708,259.4320,70.0044
2000-02-19T15:00:00,265.6947,71.2665,259.2235,70.0391
2000-02-19T16:00:00,265.8051,70.7622,259.0156,70.0733
2000-02-19T17:00:00,265.9098,70.2578,258.8084,70.1070
2000-02-19T18:00:00,266.0095,69.7534,258.6018,70.1400
2000-02-19T19:00:00,266.1043,69.2489,258.3960,70.1725
2000-02-19T20:00:00,266.1946,68.7443,258.1909,70.2045
2000-02-19T21:00:00,266.2808,68.2397,257.9866,70.2359
2000-02-19T22:00:00,266.3632,67.7350,257.7832,70.2667
2000-02-19T23:00:00,266.4419,67.2303,257.5806,70.2969
2000-02-20T00:00:00,266.5172,66.7256,257.3790,70.3266
2000-02-20T01:00:00,266.5894,66.2208,257.1783,70.3557
2000-02-20T02:00:00,266.6586,65.7160,256.9786,70.3843
2000-02-20T03:00:00,266.7251,65.2111,256.7800,70.4123
2000-02-20T04:00:00,266.7889,64.7062,256.5824,70.4397
2000-02-20T05:00:00,266.8502,64.2013,256.3860,70.4665
2000-02-20T06:00:00,266.9093,63.6963,256.1907,70.4928
2000-02-20T07:00:00,266.9661,63.1914,255.9966,70.5186
2000-02-20T08:00:00,267.0209,62.6864,255.8038,70.5437
2000-02-20T09:00:00,267.0737,62.1813,255.6122,70.5683
2000-02-20T10:00:00,267.1246,61.6763,255.4219,70.5923
2000-02-20T11:00:00,267.1738,61.1712,255.2330,70.6158
2000-02-20T12:00:00,267.2213,60.6661,255.0455,70.6387
2000-02-20T13:00:00,267.2673,60.1609,254.8594,70.6611
2000-02-20T14:00:00,267.3117,59.6558,254.6747,70.6829
2000-02-20T15:00:00,267.3547,59.1506,254.4916,70.7041
2000-02-20T16:00:00,267.3964,58.6454,254.3100,70.7248
2000-02-20T17:00:00,267.4367,58.1402,254.1299,70.7449
2000-02-20T18:00:00,267.4759,57.6350,253.9515,70.7645
2000-02-20T19:00:00,267.5138,57.1297,253.7747,70.7835
2000-02-20T20:00:00,267.5506,56.6245,253.5996,70.8020
2000-02-20T21:00:00,267.5864,56.1192,253.4261,70.8199
2000-02-20T22:00:00,267.6211,55.6139,253.2544,70.8373
2000-02-20T23:00:00,267.6548,55.1086,253.0845,70.8541
2000-02-21T00:00:00,267.6876,54.6032,252.9164,70.8704
2000-02-21T01:00:00,267.7195,54.0979,252.7501,70.8862
2000-02-21T02:00:00,267.7505,53.5925,252.5857,70.9015
2000-02-21T03:00:00,267.7807,53.0872,252.4232,70.9162
2000-02-21T04:00:00,267.8101,52.5818,252.2626,70.9303
2000-02-21T05:00:00,267.8387,52.0764,252.1039,70.9440
2000-02-21T06:00:00,267.8666,51.5709,251.9473,70.9571
2000-02-21T07:00:00,267.8938,51.0655,251.7926,70.9697
2000-02-21T08:00:00,267.9203,50.5601,251.6400,70.9818
2000-02-21T09:00:00,267.9462,50.0546,251.4895,70.9934
2000-02-21T10:00:00,267.9714,49.5491,251.3410,71.0045
2000-02-21T11:00:00,267.9961,49.0437,251.1947,71.0150
2000-02-21T12:00:00,268.0201,48.5382,251.0505,71.0251
2000-02-21T13:00:00,268.0436,48.0326,250.9084,71.0346
2000-02-21T14:00:00,268.0665,47.5271,250.7686,71.0437
2000-02-21T15:00:00,268.0889,47.0216,250.6309,71.0522
2000-02-21T16:00:00,268.1109,46.5160,250.4955,71.0603
2000-02-21T17:00:00,268.1323,46.0105,250.3624,71.0678
2000-02-21T18:00:00,268.1532,45.5049,250.2315,71.0749
2000-02-21T19:00:00,268.1737,44.9993,250.1029,71.0815
2000-02-21T20:00:00,268.1938,44.4937,249.9766,71.0876
2000-02-21T21:00:00,268.2134,43.9881,249.8527,71.0933
2000-02-21T22:00:00,268.2326,43.4825,249.7311,71.0984
2000-02-21T23:00:00,268.2514,42.9769,249.6118,71.1031
2000-02-22T00:00:00,268.2699,42.4713,249.4950,71.1073
2000-02-22T01:00:00,268.2879,41.9656,249.3805,71.1111
2000-02-22T02:00:00,268.3056,41.4599,249.2685,71.1144
2000-02-22T03:00:00,268.3229,40.9543,249.1589,71.1172
2000-02-22T04:00:00,268.3399,40.4486,249.0517,71.1196
2000-02-22T05:00:00,268.3566,39.9429,248.9470,71.1215
2000-02-22T06:00:00,268.3729,39.4372,248.8447,71.1230
2000-02-22T07:00:00,268.3890,38.9315,248.7449,71.1240
2000-02-22T08:00:00,268.4047,38.4257,248.6476,71.1246
2000-02-22T09:00:00,268.4201,37.9200,248.5528,71.1247
2000-02-22T10:00:00,268.4353,37.4142,248.4605,71.1244
2000-02-22T11:00:00,268.4501,36.9085,248.3708,71.1237
2000-02-22T12:00:00,268.4647,36.4027,248.2835,71.1225
2000-02-22T13:00:00,268.4790,35.8969,248.1988,71.1209
2000-02-22T14:00:00,268.4931,35.3911,248.1166,71.1189
2000-02-22T15:00:00,268.5070,34.8853,248.0370,71.1165
2000-02-22T16:00:00,268.5205,34.3795,247.9599,71.1136
2000-02-22T17:00:00,268.5339,33.8737,247.8853,71.1103
2000-02-22T18:00:00,268.5470,33.3678,247.8133,71.1066
2000-02-22T19:00:00,268.5599,32.8620,247.7439,71.1025
2000-02-22T20:00:00,268.5726,32.3561,247.6770,71.0979
2000-02-22T21:00:00,268.5850,31.8502,247.6127,71.0930
2000-02-22T22:00:00,268.5973,31.3444,247.5510,71.0877
2000-02-22T23:00:00,268.6093,30.8385,247.4918,71.0819
2000-02-23T00:00:00,268.6212,30.3326,247.4352,71.0758
2000-02-23T01:00:00,268.6329,29.8267,247.3811,71.0692
2000-02-23T02:00:00,268.6443,29.3207,247.3297,71.0623
2000-02-23T03:00:00,268.6556,28.8148,247.2807,71.0549
2000-02-23T04:00:00,268.6667,28.3088,247.2344,71.0472
2000-02-23T05:00:00,268.6777,27.8029,247.1905,71.0391
2000-02-23T06:00:00,268.6884,27.2969,247.1493,71.0306
2000-02-23T07:00:00,268.6990,26.7909,247.1106,71.0217
2000-02-23T08:00:00,268.7095,26.2849,247.0744,71.0124
2000-02-23T09:00:00,268.7198,25.7789,247.0408,71.0027
2000-02-23T10:00:00,268.7299,25.2729,247.0096,70.9927
2000-02-23T11:00:00,268.7399,24.7669,246.9811,70.9823
2000-02-23T12:00:00,268.7497,24.2608,246.9550,70.9715
2000-02-23T13:00:00,268.7593,23.7548,246.9314,70.9603
2000-02-23T14:00:00,268.7689,23.2487,246.9104,70.9488
2000-02-23T15:00:00,268.7783,22.7427,246.8918,70.9368
2000-02-23T16:00:00,268.7875,22.2366,246.8758,70.9246
2000-02-23T17:00:00,268.7966,21.7305,246.8621,70.9119
2000-02-23T18:00:00,268.8056,21.2244,246.8510,70.8989
2000-02-23T19:00:00,268.8145,20.7183,246.8423,70.8855
2000-02-23T20:00:00,268.8232,20.2121,246.8361,70.8717
2000-02-23T21:00:00,268.8318,19.7060,246.8323,70.8576
2000-02-23T22:00:00,268.8403,19.1999,246.8309,70.8431
2000-02-23T23:00:00,268.8487,18.6937,246.8319,70.8283
2000-02-24T00:00:00,268.8569,18.1875,246.8353,70.8131
2000-02-24T01:00:00,268.8651,17.6813,246.8411,70.7976
2000-02-24T02:00:00,268.8731,17.1751,246.8492,70.7817
2000-02-24T03:00:00,268.8810,16.6689,246.8597,70.7654
2000-02-24T04:00:00,268.8888,16.1627,246.8726,70.7488
2000-02-24T05:00:00,268.8965,15.6565,246.8877,70.7318
2000-02-24T06:00:00,268.9041,15.1503,246.9052,70.7145
2000-02-24T07:00:00,268.9116,14.6440,246.9250,70.6968
2000-02-24T08:00:00,268.9190,14.1377,246.9470,70.6788
2000-02-24T09:00:00,268.9263,13.6315,246.9713,70.6604
2000-02-24T10:00:00,268.9335,13.1252,246.9978,70.6417
2000-02-24T11:00:00,268.9406,12.6189,247.0266,70.6227
2000-02-24T12:00:00,268.9476,12.1126,247.0576,70.6032
2000-02-24T13:00:00,268.9545,11.6063,247.0908,70.5835
2000-02-24T14:00:00,268.9613,11.0999,247.1261,70.5634
2000-02-24T15:00:00,268.9680,10.5936,247.1636,70.5429
2000-02-24T16:00:00,268.9747,10.0872,247.2032,70.5222
2000-02-24T17:00:00,268.9812,9.5809,247.2450,70.5010
2000-02-24T18:00:00,268.9877,9.0745,247.2889,70.4796
2000-02-24T19:00:00,268.9941,8.5681,247.3348,70.4578
2000-02-24T20:00:00,269.0004,8.0617,247.3828,70.4356
2000-02-24T21:00:00,269.0066,7.5553,247.4328,70.4131
2000-02-24T22:00:00,269.0128,7.0489,247.4849,70.3903
2000-02-24T23:00:00,269.0188,6.5424,247.5389,70.3671
2000-02-25T00:00:00,269.0248,6.0360,247.5950,70.3436
2000-02-25T01:00:00,269.0307,5.5295,247.6530,70.3198
2000-02-25T02:00:00,269.0366,5.0230,247.7129,70.2957
2000-02-25T03:00:00,269.0423,4.5166,247.7748,70.2712
2000-02-25T04:00:00,269.0480,4.0101,247.8385,70.2463
2000-02-25T05:00:00,269.0536,3.5036,247.9041,70.2212
2000-02-25T06:00:00,269.0591,2.9970,247.9716,70.1957
2000-02-25T07:00:00,269.0646,2.4905,248.0409,70.1698
2000-02-25T08:00:00,269.0700,1.9840,248.1121,70.1437
2000-02-25T09:00:00,269.0753,1.4774,248.1850,70.1172
2000-02-25T10:00:00,269.0806,0.9709,248.2597,70.0904
2000-02-25T11:00:00,269.0857,0.4643,248.3361,70.0632
2000-02-25T12:00:00,269.0909,-0.0423,248.4142,70.0358
2000-02-25T13:00:00,269.0959,-0.5489,248.4941,70.0080
2000-02-25T14:00:00,269.1009,-1.0555,248.5756,69.9799
2000-02-25T15:00:00,269.1058,-1.5621,248.6588,69.9514
2000-02-25T16:00:00,269.1107,-2.0688,248.7436,69.9227
2000-02-25T17:00:00,269.1155,-2.5754,248.8300,69.8936
2000-02-25T18:00:00,269.1202,-3.0821,248.9181,69.8642
2000-02-25T19:00:00,269.1248,-3.5888,249.0076,69.8344
2000-02-25T20:00:00,269.1294,-4.0954,249.0988,69.8044
2000-02-25T21:00:00,269.1340,-4.6021,249.1914,69.7740
2000-02-25T22:00:00,269.1384,-5.1088,249.2855,69.7433
2000-02-25T23:00:00,269.1429,-5.6156,249.3812,69.7123
2000-02-26T00:00:00,269.1472,-6.1223,249.4782,69.6810
2000-02-26T01:00:00,269.1515,-6.6290,249.5767,69.6494
2000-02-26T02:00:00,269.1557,-7.1358,249.6766,69.6175
2000-02-26T03:00:00,269.1599,-7.6425,249.7779,69.5852
2000-02-26T04:00:00,269.1640,-8.1493,249.8806,69.5527
2000-02-26T05:00:00,269.1681,-8.6561,249.9845,69.5198
2000-02-26T06:00:00,269.1721,-9.1629,250.0898,69.4866
2000-02-26T07:00:00,269.1760,-9.6697,250.1964,69.4532
2000-02-26T08:00:00,269.1799,-10.1765,250.3043,69.4194
2000-02-26T09:00:00,269.1837,-10.6834,250.4134,69.3853
2000-02-26T10:00:00,269.1875,-11.1902,250.5237,69.3509
2000-02-26T11:00:00,269.1912,-11.6971,250.6353,69.3162
2000-02-26T12:00:00,269.1948,-12.2039,250.7480,69.2813
2000-02-26T13:00:00,269.1984,-12.7108,250.8619,69.2460
2000-02-26T14:00:00,269.2020,-13.2177,250.9769,69.2104
2000-02-26T15:00:00,269.2054,-13.7246,251.0930,69.1746
2000-02-26T16:00:00,269.2089,-14.2315,251.2102,69.1384
2000-02-26T17:00:00,269.2122,-14.7385,251.3285,69.1020
2000-02-26T18:00:00,269.2155,-15.2454,251.4478,69.0652
2000-02-26T19:00:00,269.2188,-15.7524,251.5682,69.0282
2000-02-26T20:00:00,269.2220,-16.2593,251.6895,68.9909
2000-02-26T21:00:00,269.2251,-16.7663,251.8119,68.9534
2000-02-26T22:00:00,269.2282,-17.2733,251.9352,68.9155
2000-02-26T23:00:00,269.2312,-17.7803,252.0594,68.8774
2000-02-27T00:00:00,269.2342,-18.2873,252.1846,68.8390
2000-02-27T01:00:00,269.2371,-18.7943,252.3107,68.8003
2000-02-27T02:00:00,269.2400,-19.3013,252.4376,68.7614
2000-02-27T03:00:00,269.2427,-19.8084,252.5654,68.7222
2000-02-27T04:00:00,269.2455,-20.3154,252.6941,68.6827
2000-02-27T05:00:00,269.2482,-20.8225,252.8235,68.6429
2000-02-27T06:00:00,269.2508,-21.3296,252.9538,68.6030
2000-02-27T07:00:00,269.2534,-21.8367,253.0848,68.5627
2000-02-27T08:00:00,269.2559,-22.3438,253.2166,68.5222
2000-02-27T09:00:00,269.2583,-22.8509,253.3491,68.4814
2000-02-27T10:00:00,269.2607,-23.3580,253.4823,68.4404
2000-02-27T11:00:00,269.2630,-23.8652,253.6163,68.3992
2000-02-27T12:00:00,269.2653,-24.3723,253.7509,68.3577
2000-02-27T13:00:00,269.2675,-24.8795,253.8862,68.3159
2000-02-27T14:00:00,269.2697,-25.3866,254.0221,68.2740
2000-02-27T15:00:00,269.2717,-25.8938,254.1586,68.2318
2000-02-27T16:00:00,269.2738,-26.4010,254.2958,68.1893
2000-02-27T17:00:00,269.2757,-26.9082,254.4335,68.1466
2000-02-27T18:00:00,269.2776,-27.4154,254.5718,68.1037
2000-02-27T19:00:00,269.2794,-27.9227,254.7106,68.0606
2000-02-27T20:00:00,269.2812,-28.4299,254.8500,68.0173
2000-02-27T21:00:00,269.2829,-28.9372,254.9899,67.9737
2000-02-27T22:00:00,269.2846,-29.4444,255.1303,67.9300
2000-02-27T23:00:00,269.2861,-29.9517,255.2712,67.8860
2000-02-28T00:00:00,269.2876,-30.4590,255.4125,67.8418
2000-02-28T01:00:00,269.2891,-30.9663,255.5543,67.7975
2000-02-28T02:00:00,269.2904,-31.4736,255.6965,67.7529
2000-02-28T03:00:00,269.2917,-31.9809,255.8391,67.7081
2000-02-28T04:00:00,269.2929,-32.4882,255.9821,67.6632
2000-02-28T05:00:00,269.2941,-32.9956,256.1255,67.6180
2000-02-28T06:00:00,269.2952,-33.5029,256.2693,67.5727
2000-02-28T07:00:00,269.2962,-34.0103,256.4134,67.5272
2000-02-28T08:00:00,269.2971,-34.5177,256.5579,67.4815
2000-02-28T09:00:00,269.2979,-35.0250,256.7027,67.4356
2000-02-28T10:00:00,269.2987,-35.5324,256.8478,67.3896
2000-02-28T11:00:00,269.2994,-36.0398,256.9932,67.3434
2000-02-28T12:00:00,269.3000,-36.5473,257.1388,67.2971
2000-02-28T13:00:00,269.3005,-37.0547,257.2847,67.2506
2000-02-28T14:00:00,269.3009,-37.5621,257.4309,67.2039
2000-02-28T15:00:00,269.3012,-38.0696,257.5773,67.1571
2000-02-28T16:00:00,269.3015,-38.5770,257.7239,67.1102
2000-02-28T17:00:00,269.3016,-39.0845,257.8708,67.0631
2000-02-28T18:00:00,269.3017,-39.5920,258.0178,67.0159
2000-02-28T19:00:00,269.3017,-40.0995,258.1650,66.9685
2000-02-28T20:00:00,269.3016,-40.6070,258.3124,66.9211
2000-02-28T21:00:00,269.3013,-41.1145,258.4600,66.8735
2000-02-28T22:00:00,269.3010,-41.6220,258.6076,66.8258
2000-02-28T23:00:00,269.3006,-42.1296,258.7555,66.7779
2000-02-29T00:00:00,269.3000,-42.6371,258.9034,66.7300
2000-02-29T01:00:00,269.2993,-43.1447,259.0515,66.6820
2000-02-29T02:00:00,269.2986,-43.6522,259.1996,66.6338
2000-02-29T03:00:00,269.2977,-44.1598,259.3478,66.5856
2000-02-29T04:00:00,269.2967,-44.6674,259.4961,66.5373
2000-02-29T05:00:00,269.2955,-45.1750,259.6445,66.4889
2000-02-29T06:00:00,269.2943,-45.6826,259.7929,66.4404
2000-02-29T07:00:00,269.2929,-46.1902,259.9414,66.3918
2000-02-29T08:00:00,269.2914,-46.6978,260.0899,66.3432
2000-02-29T09:00:00,269.2897,-47.2055,260.2384,66.2945
2000-02-29T10:00:00,269.2879,-47.7131,260.3869,66.2457
2000-02-29T11:00:00,269.2859,-48.2208,260.5354,66.1969
2000-02-29T12:00:00,269.2838,-48.7284,260.6840,66.1481
2000-02-29T13:00:00,269.2815,-49.2361,260.8325,66.0991
2000-02-29T14:00:00,269.2791,-49.7438,260.9809,66.0502
2000-02-29T15:00:00,269.2765,-50.2515,261.1294,66.0012
2000-02-29T16:00:00,269.2737,-50.7592,261.2778,65.9522
2000-02-29T17:00:00,269.2707,-51.2669,261.4261,65.9031
2000-02-29T18:00:00,269.2676,-51.7747,261.5744,65.8540
2000-02-29T19:00:00,269.2642,-52.2824,261.7225,65.8049
2000-02-29T20:00:00,269.2607,-52.7901,261.8707,65.7558
2000-02-29T21:00:00,269.2569,-53.2979,262.0187,65.7067
2000-02-29T22:00:00,269.2529,-53.8056,262.1666,65.6576
2000-02-29T23:00:00,269.2487,-54.3134,262.3144,65.6085
2000-03-01T00:00:00,269.2443,-54.8212,262.4621,65.5594
