utc,sun_az,sun_el,earth_az,earth_el
2000-02-24T08:00:00,284.0253,2.1017,341.9760,11.2842
2000-02-24T09:00:00,283.5203,2.0598,341.9556,11.2833
2000-02-24T10:00:00,283.0154,2.0177,341.9346,11.2818
2000-02-24T11:00:00,282.5105,1.9756,341.9130,11.2796
2000-02-24T12:00:00,282.0056,1.9335,341.8908,11.2769
2000-02-24T13:00:00,281.5008,1.8912,341.8681,11.2736
2000-02-24T14:00:00,280.9959,1.8488,341.8447,11.2698
2000-02-24T15:00:00,280.4910,1.8064,341.8208,11.2653
2000-02-24T16:00:00,279.9862,1.7638,341.7963,11.2603
2000-02-24T17:00:00,279.4813,1.7213,341.7712,11.2547
2000-02-24T18:00:00,278.9765,1.6786,341.7455,11.2485
2000-02-24T19:00:00,278.4717,1.6359,341.7193,11.2418
2000-02-24T20:00:00,277.9668,1.5931,341.6925,11.2345
2000-02-24T21:00:00,277.4620,1.5502,341.6652,11.2266
2000-02-24T22:00:00,276.9572,1.5073,341.6373,11.2182
2000-02-24T23:00:00,276.4524,1.4644,341.6088,11.2091
2000-02-25T00:00:00,275.9476,1.4214,341.5798,11.1996
2000-02-25T01:00:00,275.4428,1.3783,341.5503,11.1895
2000-02-25T02:00:00,274.9379,1.3352,341.5202,11.1788
2000-02-25T03:00:00,274.4331,1.2921,341.4896,11.1676
2000-02-25T04:00:00,273.9283,1.2489,341.4584,11.1558
2000-02-25T05:00:00,273.4235,1.2057,341.4268,11.1435
2000-02-25T06:00:00,272.9187,1.1625,341.3946,11.1306
2000-02-25T07:00:00,272.4139,1.1192,341.3618,11.1172
2000-02-25T08:00:00,271.9091,1.0760,341.3286,11.1033
2000-02-25T09:00:00,271.4043,1.0327,341.2949,11.0888
2000-02-25T10:00:00,270.8995,0.9894,341.2606,11.0738
2000-02-25T11:00:00,270.3946,0.9461,341.2259,11.0582
2000-02-25T12:00:00,269.8898,0.9027,341.1906,11.0422
2000-02-25T13:00:00,269.3850,0.8594,341.1549,11.0256
2000-02-25T14:00:00,268.8802,0.8161,341.1187,11.0084
2000-02-25T15:00:00,268.3753,0.7727,341.0820,10.9908
2000-02-25T16:00:00,267.8705,0.7294,341.0448,10.9726
2000-02-25T17:00:00,267.3656,0.6861,341.0072,10.9540
2000-02-25T18:00:00,266.8608,0.6428,340.9691,10.9348
2000-02-25T19:00:00,266.3559,0.5995,340.9305,10.9151
2000-02-25T20:00:00,265.8510,0.5563,340.8915,10.8949
2000-02-25T21:00:00,265.3461,0.5130,340.8520,10.8742
2000-02-25T22:00:00,264.8412,0.4698,340.8121,10.8530
2000-02-25T23:00:00,264.3363,0.4266,340.7717,10.8312
2000-02-26T00:00:00,263.8314,0.3835,340.7309,10.8090
2000-02-26T01:00:00,263.3265,0.3404,340.6897,10.7863
2000-02-26T02:00:00,262.8215,0.2973,340.6480,10.7631
2000-02-26T03:00:00,262.3166,0.2543,340.6060,10.7395
2000-02-26T04:00:00,261.8116,0.2113,340.5635,10.7153
2000-02-26T05:00:00,261.3066,0.1684,340.5206,10.6906
2000-02-26T06:00:00,260.8016,0.1255,340.4773,10.6655
2000-02-26T07:00:00,260.2966,0.0827,340.4336,10.6399
2000-02-26T08:00:00,259.7916,0.0400,340.3895,10.6138
2000-02-26T09:00:00,259.2865,-0.0027,340.3451,10.5873
2000-02-26T10:00:00,258.7814,-0.0454,340.3002,10.5603
2000-02-26T11:00:00,258.2764,-0.0879,340.2550,10.5328
2000-02-26T12:00:00,257.7713,-0.1304,340.2094,10.5048
2000-02-26T13:00:00,257.2661,-0.1728,340.1635,10.4764
2000-02-26T14:00:00,256.7610,-0.2151,340.1171,10.4475
2000-02-26T15:00:00,256.2558,-0.2573,340.0705,10.4182
2000-02-26T16:00:00,255.7507,-0.2994,340.0235,10.3884
2000-02-26T17:00:00,255.2455,-0.3415,339.9761,10.3582
2000-02-26T18:00:00,254.7402,-0.3834,339.9284,10.3276
2000-02-26T19:00:00,254.2350,-0.4253,339.8804,10.2964
2000-02-26T20:00:00,253.7297,-0.4671,339.8321,10.2649
2000-02-26T21:00:00,253.2244,-0.5087,339.7835,10.2329
2000-02-26T22:00:00,252.7191,-0.5502,339.7345,10.2005
2000-02-26T23:00:00,252.2138,-0.5917,339.6852,10.1676
2000-02-27T00:00:00,251.7084,-0.6330,339.6357,10.1343
2000-02-27T01:00:00,251.2030,-0.6742,339.5858,10.1006
2000-02-27T02:00:00,250.6976,-0.7152,339.5357,10.0665
2000-02-27T03:00:00,250.1922,-0.7562,339.4853,10.0319
2000-02-27T04:00:00,249.6867,-0.7970,339.4346,9.9970
2000-02-27T05:00:00,249.1812,-0.8377,339.3837,9.9616
2000-02-27T06:00:00,248.6757,-0.8782,339.3324,9.9258
2000-02-27T07:00:00,248.1702,-0.9187,339.2810,9.8896
2000-02-27T08:00:00,247.6646,-0.9589,339.2293,9.8529
2000-02-27T09:00:00,247.1590,-0.9991,339.1773,9.8159
2000-02-27T10:00:00,246.6533,-1.0390,339.1251,9.7785
2000-02-27T11:00:00,246.1477,-1.0789,339.0727,9.7407
2000-02-27T12:00:00,245.6420,-1.1185,339.0200,9.7025
2000-02-27T13:00:00,245.1363,-1.1580,338.9671,9.6639
2000-02-27T14:00:00,244.6305,-1.1974,338.9141,9.6249
2000-02-27T15:00:00,244.1247,-1.2366,338.8608,9.5855
2000-02-27T16:00:00,243.6189,-1.2756,338.8073,9.5458
2000-02-27T17:00:00,243.1130,-1.3145,338.7536,9.5056
2000-02-27T18:00:00,242.6072,-1.3532,338.6998,9.4651
2000-02-27T19:00:00,242.1013,-1.3917,338.6457,9.4242
2000-02-27T20:00:00,241.5953,-1.4300,338.5915,9.3830
2000-02-27T21:00:00,241.0893,-1.4681,338.5371,9.3414
2000-02-27T22:00:00,240.5833,-1.5061,338.4826,9.2994
2000-02-27T23:00:00,240.0773,-1.5438,338.4279,9.2570
2000-02-28T00:00:00,239.5712,-1.5814,338.3730,9.2143
2000-02-28T01:00:00,239.0651,-1.6188,338.3180,9.1712
2000-02-28T02:00:00,238.5589,-1.6560,338.2629,9.1278
2000-02-28T03:00:00,238.0527,-1.6930,338.2077,9.0841
2000-02-28T04:00:00,237.5465,-1.7297,338.1523,9.0399
2000-02-28T05:00:00,237.0402,-1.7663,338.0968,8.9955
2000-02-28T06:00:00,236.5339,-1.8027,338.0412,8.9507
2000-02-28T07:00:00,236.0276,-1.8388,337.9855,8.9056
2000-02-28T08:00:00,235.5212,-1.8748,337.9297,8.8601
2000-02-28T09:00:00,235.0148,-1.9105,337.8738,8.8143
2000-02-28T10:00:00,234.5084,-1.9460,337.8178,8.7682
2000-02-28T11:00:00,234.0019,-1.9812,337.7618,8.7217
2000-02-28T12:00:00,233.4954,-2.0163,337.7056,8.6749
2000-02-28T13:00:00,232.9888,-2.0511,337.6494,8.6278
2000-02-28T14:00:00,232.4822,-2.0857,337.5932,8.5804
2000-02-28T15:00:00,231.9756,-2.1200,337.5369,8.5327
2000-02-28T16:00:00,231.4689,-2.1541,337.4805,8.4847
2000-02-28T17:00:00,230.9622,-2.1880,337.4241,8.4363
2000-02-28T18:00:00,230.4555,-2.2216,337.3677,8.3877
2000-02-28T19:00:00,229.9487,-2.2550,337.3112,8.3387
2000-02-28T20:00:00,229.4419,-2.2881,337.2548,8.2895
2000-02-28T21:00:00,228.9350,-2.3210,337.1983,8.2399
2000-02-28T22:00:00,228.4281,-2.3536,337.1418,8.1901
2000-02-28T23:00:00,227.9212,-2.3859,337.0853,8.1400
2000-02-29T00:00:00,227.4142,-2.4180,337.0288,8.0896
2000-02-29T01:00:00,226.9072,-2.4499,336.9723,8.0389
2000-02-29T02:00:00,226.4001,-2.4814,336.9158,7.9880
2000-02-29T03:00:00,225.8930,-2.5127,336.8593,7.9367
2000-02-29T04:00:00,225.3859,-2.5438,336.8029,7.8852
2000-02-29T05:00:00,224.8787,-2.5745,336.7465,7.8334
2000-02-29T06:00:00,224.3715,-2.6050,336.6902,7.7814
2000-02-29T07:00:00,223.8643,-2.6352,336.6339,7.7291
2000-02-29T08:00:00,223.3570,-2.6651,336.5776,7.6766
2000-02-29T09:00:00,222.8496,-2.6948,336.5214,7.6237
2000-02-29T10:00:00,222.3423,-2.7241,336.4653,7.5707
2000-02-29T11:00:00,221.8348,-2.7532,336.4092,7.5174
2000-02-29T12:00:00,221.3274,-2.7820,336.3533,7.4638
2000-02-29T13:00:00,220.8199,-2.8105,336.2974,7.4100
2000-02-29T14:00:00,220.3124,-2.8386,336.2416,7.3560
2000-02-29T15:00:00,219.8048,-2.8665,336.1858,7.3017
2000-02-29T16:00:00,219.2972,-2.8941,336.1302,7.2472
2000-02-29T17:00:00,218.7896,-2.9214,336.0747,7.1924
2000-02-29T18:00:00,218.2819,-2.9484,336.0193,7.1375
2000-02-29T19:00:00,217.7742,-2.9751,335.9641,7.0823
2000-02-29T20:00:00,217.2664,-3.0015,335.9089,7.0269
2000-02-29T21:00:00,216.7586,-3.0275,335.8539,6.9713
2000-02-29T22:00:00,216.2508,-3.0533,335.7990,6.9155
2000-02-29T23:00:00,215.7429,-3.0787,335.7443,6.8594
2000-03-01T00:00:00,215.2350,-3.1038,335.6897,6.8032
